1.421331166674350878e-04 4.657627861369783609e-07 3.888526299819080775e-06 2.173408311224737805e-08 1.203434994524055002e+00 2.172512927691098560e-03 4.012104349804136889e-03 6.724873017829792899e-06 2.623688236671468110e-01 1.181296827026952823e+00 1.278044953105665626e-01 7.701777851391079788e-02 2.106050177093460206e+03 4.151164477886388929e-05 2.364370573164923384e-01 2.017089737144526530e-03 1.133613737506367243e-02 3.914804189543989038e-02 4.327616203095107500e-02 1.451619846389782253e-01 2.051741879242029165e-03 3.171286861698626586e-02 5.025414794612589019e-03 5.981537299524464224e-01 5.518250083623145175e-01 1.299876285062452896e-01 1.163134930500492464e-01 2.212114293070573112e-01 3.240594739521971968e-01 2.945156858769906627e+00 2.463945574313545876e-04 3.319376921435855665e-02 1.756590702505051338e+00 6.307177749289448521e+00 1.373286581664748436e-02 2.327922245378363231e-01 1.573564678256173313e-02 2.621493910945724148e-01 5.692042941151734259e-04 4.375566851687370847e-06 3.375419750005084838e-05 1.694498387409067441e-01 1.572781283237584260e-01 4.314382615362127860e-03 1.781927938799007516e-01 6.780751581151687191e+00 7.558708660832308412e-02 1.406788153225606797e+00 3.971813541301785655e+00 5.119719140392954863e-05 3.228913979616300500e-02 6.275256541910181765e-04 6.602276625451219159e-08 2.850251508556326217e-03 1.835352265418244676e-04 7.289496986325156858e-01 4.826626036760246416e-03 1.219038132874255531e+01 2.561546027737159406e-02 6.174489713664837787e+00 6.368588091740760015e-01 5.431135441443848322e+02 1.368193445490853699e-01 1.406311226356197000e-02 1.392585940791854215e-01 1.167645089498019484e+00 9.928100814889199910e+02 4.745218968522763134e+03 6.273913478227842455e-02 1.484777009642703760e-01 8.611344930423844346e+01 3.265826583816897610e-01 7.545270257535253222e+01 1.402216539472656676e+00 4.336577117009725839e+02 4.481707264385497158e-01 4.675709860465195045e-02 9.813664640421018021e-03 1.219635292518149190e-03 1.146549272834926683e+02 1.660812460417073833e-03 1.252820919828031236e+02 2.529900565084407204e-06 1.894188429170028942e-01 7.349986281361094598e+01 6.714977895502659521e+03 8.920543118844482340e-05 1.351719200530258728e-02 8.238568662571844925e+01 5.671959272436025934e+00 8.916717230107401582e-02
3.571960034687015224e-05 7.097330201671160506e-06 4.391606305911099721e-05 3.405337799068089916e-08 3.094928982461795930e-01 1.419666414792115786e-03 7.460622084908318311e-03 1.264662961969111195e-04 9.360424408551509812e-01 8.554369739965692054e-02 1.143158350313919734e-02 2.735256522632588116e-01 5.356727592942294081e+01 8.594000598205747750e-06 2.327295042598905850e-01 8.427095228573820360e-03 7.816768908447778441e-02 5.231171608475796569e-02 8.277112992814632253e-02 3.007535759273907358e-02 1.124923563423124891e-03 1.961785515039118799e+00 1.549430365178969815e-01 5.866668249596777018e-01 3.839938116307495958e-02 3.747347561481952360e-01 2.414815472348244216e-02 7.780071050443898573e-02 1.031857608326425035e+00 4.661571970382893682e+01 1.905169074341644952e-02 1.724178667829928902e+00 1.145590535770466961e-01 2.780658938128329274e-02 9.457611352121426300e-04 9.816680527644484899e-02 1.305199880599296203e-01 5.330180566421954813e-01 5.174692637714173316e-02 6.811029174510623311e-05 1.157142008745524217e-04 4.284936431034589988e-01 4.750414512774690443e-03 2.606712309968800198e-02 3.080821767758675223e-01 1.070252368730653936e-01 4.703208971705622604e-03 8.500750381937420830e-01 3.196473791033824785e-01 2.249770916909101925e-04 2.078076106772127396e+00 6.274333550149251669e-04 8.167926076527963323e-08 1.163777742545553384e-02 1.025291531464242196e-05 7.129039069516943106e-02 1.014307967447929670e-01 3.048158032059088782e+02 8.327855644768143717e-03 1.659963468615289628e+01 3.500975054515653540e+01 7.142926284573321709e+02 3.311658023130392148e-01 1.274567850347022371e-02 3.904135939366711028e-04 1.249111070794006306e-03 2.639429182292769838e+04 2.506285108206626333e+01 1.333055741522744080e-02 8.727987835454273022e-03 5.360821804657204837e+01 3.111357615596578863e-01 2.589181797380083694e+01 2.479788078779742833e+00 6.619141314687112754e+03 3.673313617434851436e-02 2.396532894634585686e-02 6.084552270063837281e-02 1.931544111926096312e-03 2.354161584744063873e+02 6.404869473997508444e-02 2.661733806808661939e+03 1.576685633569895325e-05 5.733509165598426049e-01 8.404281951063842371e+02 4.709173921753326795e+02 3.428984944224244656e-05 5.413471206253168619e-03 1.148453487760442158e+03 7.108990281004924638e-02 7.546099298397605792e-02
2.097831304524712392e-03 1.129471102151503214e-06 4.438392686372038553e-07 4.060180828852552952e-09 5.154291405168841961e-02 3.010663651740940958e-03 5.674780616860366535e-03 1.583780131611354375e-04 6.256742597571357534e-01 8.496186918990704384e-02 1.494352728070644926e-02 2.370670605879969181e-02 4.652520258219424498e+00 1.234876420577268791e-05 1.283817513908020180e-01 1.749002808830259909e-02 1.538543787434056009e-01 1.407662654635424924e-03 1.116899661014108223e-02 4.493498636525906052e-03 1.787377728438579172e-01 3.302485460116369453e-02 4.080608095459748591e-02 1.484434758132937848e-01 9.777774309398279406e-02 1.191432375730439031e+00 3.900608973757957898e+00 1.471247986276888742e-01 4.008175014978202638e-02 2.773601684882848986e+02 7.998586673706249012e-03 6.662198091849738546e+01 4.686179123416091274e-02 3.765223713650281967e-01 5.252803527818462014e-03 6.585402043326656074e-02 1.202786542299546652e-01 7.284380766163017166e-04 1.946945441606716528e-03 5.750941316752040722e-05 1.292299717304416048e-06 1.601499242152060187e+00 1.091572429406642841e-01 2.710161135588352033e-01 7.813329560900476867e-02 4.825009165683009915e-02 2.547309668634659130e-01 6.193949302041961147e-01 1.915396849394819245e-01 1.810500551032782140e-06 4.116509238658113854e-04 9.728914265655435115e-03 3.712217506109296139e-07 6.772751745371307676e-03 3.748525539050216304e-04 5.761946636586539050e-01 7.988815181143413269e-02 4.216027225861198247e+01 1.457539387009791068e-03 8.660292789192602925e+01 3.540513611793841164e+00 2.898000958813880516e+03 3.225790859129673734e-03 1.719980622595466144e-03 8.764772013885198387e-02 4.871406297679174713e-02 3.501141955010898528e+04 6.530222009854895759e+02 1.461569635135808176e-01 2.291616512603961847e-02 2.559529516024951761e+02 2.912889588575188760e-01 1.243618356271918657e+01 5.718851095090012215e+00 3.815247986888247311e+01 2.699741712110782961e-03 9.385707637331685768e-03 2.124998226361867609e-02 3.079820877348707939e-04 8.527819220979612282e+02 2.076741045243706701e-02 9.727968186282748775e+01 2.152410590472327605e-06 1.390173072831425161e-01 2.375167549199993289e+01 5.521229648421535074e+00 1.620333076090366923e-03 1.802909137101347051e-02 1.884658239546740515e+04 4.340578195963161164e-04 1.606853649299365694e-01
1.997691869384709737e-05 7.210235050917620332e-05 1.912469107862326047e-05 9.396202028852956859e-08 6.964770231635494541e-04 8.439876613457231863e-03 4.905230070747177437e-04 8.991154691887316626e-06 4.065357727817237726e-02 2.107098408908265191e-02 4.421425915259223349e-01 1.346060895274885816e+00 2.276446833437507422e+00 2.247756084074006497e-03 1.625067740065240240e-01 2.288711530237600919e-03 1.622116481142197753e+00 4.906785674881023462e-01 2.146649609971375661e+00 4.927948582248548558e-04 1.634762580192267818e-03 4.032046758346944509e-02 9.186347764397573279e-02 1.283458022093642570e-01 1.196241477526618045e-02 1.289532357920106509e-01 2.135907804116170608e-02 3.196650200234481431e+00 6.010604840046539221e-02 3.606238975590029400e-02 7.160752150570101789e-03 1.396617689010845265e+00 4.117234739556333706e-03 2.630548151606077134e+00 8.218274361894260804e-02 2.384272175807721460e-03 8.834665868770629871e+00 1.824010938543376564e-02 5.251816176495790502e-04 5.203544859979990456e-06 4.819509806452202657e-05 1.758761659453015325e-01 1.177498315576711811e-03 1.767350645603622261e-01 1.070998583879251842e-01 5.548029562649579027e-01 8.863712548512772682e-02 2.388199446732870452e-03 3.013769656837585534e-02 3.996539982655342336e-08 3.807829255046747598e-03 1.767702516096484298e-04 3.801308941600030980e-08 9.492583664439614623e-04 1.120589726650690019e-04 1.370232322774314528e-03 5.503618056112737772e-03 1.505421535339590719e+03 4.160627344952488871e-02 1.735540605297434524e+01 9.297124094691745499e-01 5.876025997403795918e+04 7.813915827343508036e-02 3.418272362744384420e-03 2.580343355758831642e-02 5.116065369662290557e-02 3.930463793770008488e+04 6.199126914717886621e+02 2.915368431401562169e-02 1.891973387891890054e-02 7.803860235983785643e+00 1.127940667808336600e-01 1.200435006035189822e+00 1.027553546220207670e+00 8.882596719519004864e+02 3.067275238216470804e-03 1.729736713155047116e-03 9.006240898206532841e-02 1.841001561917635920e-01 2.126226249733186933e+02 5.044572836412184076e-03 3.222217915201331925e+04 2.980989736843507234e-07 1.422308343258671913e-02 1.960405087527466890e+02 6.034378695392177860e+02 4.088982903694291380e-07 5.532353009152451290e-02 8.295115746005465098e+02 1.122634092655183213e+00 5.748757539495991456e-03
6.842485835775642146e-06 2.043335564108905643e-05 3.156231825421211453e-05 3.963492320488217140e-08 1.566969607309224577e-01 3.983553898280948677e-03 5.688740672338471645e-03 3.066326536826283048e-04 2.571838115117608403e+00 3.673497245415826562e-01 3.828854233227523829e-01 5.986900547533394873e-02 2.367522290653663930e+01 4.845260140520438056e-05 6.723587742034381476e-01 3.438992736943041945e-04 2.870452797486455765e-02 2.022232839402283641e-02 4.062150576563280935e-02 7.274032369035322854e-03 3.136151846374839181e-02 2.582346332999617688e-01 6.644598139077162458e-02 8.331337502975389997e-01 1.406275538242912106e-02 7.411158722771028495e-01 5.231185924980308322e+00 8.549492871866549992e-03 5.454042436690587081e-01 1.341257334267770673e+01 1.116257011980809793e-04 4.521497305380349496e-02 6.975071132998852952e-02 3.042465795973940068e+00 1.855404465660080021e-02 1.562714472279602140e-01 5.508767395759100322e-02 3.178963894343685759e+00 1.309726779730738732e-04 7.690710307353063792e-06 5.849886052116508181e-05 6.017737027456477961e+01 8.317226849277025158e-01 1.508243458181827101e+01 3.749561155682616942e-01 2.256259875683106209e-01 2.556883768227453599e-02 1.391807331585865649e-02 3.331361744412014714e-01 2.080560114639149019e-05 3.462407532404425392e-02 1.055781783580493800e-02 3.915826010967925477e-08 1.438787519493768714e-03 3.660120728492982542e-05 1.025769035461945727e-01 7.584722512859727594e-02 7.724741261026903949e+00 4.722520701712552837e-02 1.855329356868975310e+02 8.997158973767158230e+00 1.083174327399240866e+01 2.101405126764512854e-01 3.329291423837838371e-03 9.449677882820424202e-01 2.570082800002507217e-01 3.052538047108966857e+05 5.658555266532840506e+03 5.224732163438420944e-03 1.204553504919675389e-02 1.400648659510982270e+02 2.852725804121274411e-01 2.560200577425732718e+02 4.829041594467730292e+00 6.951113350778447057e+03 7.114515999381282541e+00 9.718727014476081713e-03 1.047671490373627682e-04 1.155876993167505445e-01 3.304057777576902936e+03 6.616780252171160746e-03 9.081237510502592158e+02 1.195728175507047298e-05 9.743094235134855050e-03 5.797984343712271766e+03 2.241497739438007102e+02 1.446114668009433602e-04 3.993057431757624821e-03 1.498014642694834265e+03 6.005236885395949242e-01 1.060348214680796423e-02
2.051709591762405401e-06 2.674786415402201475e-05 6.475628812483917549e-07 7.361736864661934717e-07 4.115864476664832933e-02 3.608360544085304714e-03 3.297677866354984874e-03 7.831174773177737700e-05 1.972347098987890235e-01 5.071304398477037567e-02 9.087014605606229256e-02 1.429216454257341840e-01 3.418410286490326300e+00 6.875674703384360164e-06 4.264970074321940530e+00 1.847409764540209817e-02 2.797954532574074560e-01 3.659195589440827207e-02 3.402537656117132162e-03 8.248361439215897220e-04 2.970169867087039117e-01 1.848648029363179346e-01 4.250864756400155216e-03 2.398896147698948766e+00 3.922049745801111875e+00 3.938342075561976907e-01 2.228880725464911783e-01 4.533661994581763000e-01 1.725491921236540716e+00 3.616545147639308677e+00 1.151456684005676551e-01 4.454237199014791648e-01 1.546563724824804274e-02 1.096860399705382960e+00 3.249383850234710980e-04 9.111542024480492538e-03 2.768114909963248937e+00 4.337186450292070394e-01 2.653985531138753620e-04 4.777266186418147063e-06 7.056694134023579689e-05 3.835576144110955932e-01 5.547138375749562089e-02 5.263624803125384333e-02 2.427269968752294171e-01 5.121718045726689761e-01 3.408135114465674076e-02 1.309286198113173150e-01 7.538970134320946426e-02 5.544967183593971525e-05 1.036266432451411479e-01 1.899792793075100140e-03 6.869978031495840286e-07 7.207696379976585334e-03 1.328852000908615897e-04 2.855717318476700978e-03 4.182834350070490537e+00 8.752722103339667683e+02 2.321166563348551759e-01 1.611990409855382467e+01 3.008461456794786937e+00 2.302476395497019894e+03 1.035833882285815549e-01 2.276293965775536346e-02 6.114447669247807804e-02 4.377686749408360770e-04 5.790713543205675705e+03 6.697842904941718700e+01 2.016073876966237022e-01 4.073912809496194054e-02 4.194792625551983747e+02 3.492501835335209970e-02 2.987044768312346932e+01 8.901479244450706574e+01 1.294666241689077708e+02 5.432407982889600362e+00 4.241403629723993762e-01 4.588453850583570914e-02 9.182987343137580249e-02 3.458797549645931667e+03 5.151717490608415974e-03 2.833654535926811491e+02 1.230776657157565979e-06 2.490521070204369636e+00 2.212026772856961543e+03 1.453256768350026960e+02 5.001813082490776749e-06 2.580596635200798836e-02 2.159354749342143265e+01 2.834646055753584082e-01 2.393934634919985677e-02
1.732647200415789190e-04 2.263934970458624484e-03 9.016096827433749041e-07 1.746724438021124438e-08 2.188542708845757911e-01 6.670109705215970276e-03 5.743839973128642487e-03 6.900967561991871047e-05 2.727664653533370953e-02 1.595215273164257153e-01 1.575185885466746927e-02 7.673568400788358668e-01 4.208328355686135502e+00 3.635713422890890327e-03 6.284829079078002416e-03 1.291883048892120568e-03 1.789194366693226124e-01 1.081417057805008665e-02 2.985516720191194046e-02 2.846989027000911346e-02 4.005402308929288321e-03 2.102496826370366112e-02 2.515647403903052748e+00 8.145406023884828317e-02 1.244033886098356717e-01 3.308994440795673397e-02 2.705623852679745478e-01 6.793210757038846914e+00 3.383597488727718705e+00 1.853001602786350510e+00 1.211679433513669662e-04 4.937791163661758159e-02 6.406110847974881839e-01 9.076492450350449881e-02 7.781842149684764509e-02 4.147596705300635178e-02 3.346950304255105202e-01 2.065187434706364233e-01 1.140073945586968012e-03 8.047588764350333823e-06 9.869284928325703884e-05 3.213490270394744330e-01 1.259372983866973428e+01 3.104133887815183068e-01 4.052941821942885881e+00 4.003825433015599233e-01 8.146191555686573688e-03 1.490873783859835745e-03 1.502284835230211224e-01 4.016466498739759591e-05 5.805137685884456146e-03 3.014314249296784205e-04 3.079266887334415544e-05 5.286135232658423742e-03 5.205803217005489103e-05 4.629647353640365992e+01 3.758822784174393306e+00 4.194314520203090524e+01 1.393799620671538841e+00 3.410935165040970674e+02 4.885317733263076258e-03 1.425074589131334335e+02 4.042901629193481616e-01 4.176918356096308294e-02 3.018380622299516106e-02 3.468108125302118636e-03 7.539063150573293797e+02 8.532050945185676028e+03 9.649469442850262813e-02 4.340147368522229154e-02 3.139612075299504923e-01 1.046313747942236895e-02 1.237856495516603239e+01 1.034881400424373687e+01 4.457633345776244823e+03 5.044737509433542405e-02 4.190923422171589398e-03 2.773049969236430785e-03 1.180381244351988990e-01 4.663621312288474314e+02 3.676876830366835880e-01 2.520727964314374958e+00 2.360933338324890794e-08 2.885171120515869214e-01 1.194656175840368633e+02 5.676279813293254119e+04 1.508731763520611887e-03 1.271637008717674933e+00 3.792066386902872210e+01 1.259340285851242136e+00 2.585800078771755689e-02
3.686155494580236290e-05 3.034568562656789472e-07 3.798098386120417140e-06 1.194021391753079153e-05 1.992117532692912807e+00 2.082680129642354959e-03 4.170205650140210510e-03 5.452533407972811209e-05 1.708433211842737620e+01 1.046398157211476665e+00 3.566582149143892547e-03 1.964793516014290767e-02 2.645207535910632046e+01 6.132191059462150859e-03 1.197044957158884593e+00 1.799323836279451694e-01 2.459691301589048400e-03 7.222240664984057312e-02 1.579546983712509702e-03 6.532791573847430327e-04 2.263530780756049798e-03 7.921189309678857565e-03 5.588730226671957332e-03 3.218430694641615658e-02 1.975053465888313917e-02 4.639922513445489116e-01 4.482759194514522316e-01 1.982002840981355929e+00 3.199986839032071373e+01 9.860176244517623445e+01 2.228537744050565483e-01 1.198929987454913221e-01 1.428001124540990485e+00 1.600483477244706854e-01 3.677180209049458678e-03 1.325608077160055909e-01 7.425030307061325496e-02 3.239145235556879054e+00 7.152786116315783564e-04 1.742700053910496826e-06 2.474404574390678176e-03 3.495508359794668962e+01 7.007360538581607345e-01 3.166440461269111328e-02 2.326398328586188613e-01 8.158352042544574800e+00 4.148253974132050381e-02 1.752221537326822176e+00 2.023636127525411249e-02 5.011639707866494110e-06 1.430298181530887964e-03 9.822288081650770573e-06 8.479552523203783135e-07 3.162331034492572098e-04 4.618696747407327477e-05 6.662180081183192160e-01 9.025358136506603790e-01 1.183072169037406411e+03 6.971009497233605634e-01 5.834238268378158665e+01 8.527574339100278067e+00 7.142358889162685955e+03 1.844124915641858486e-01 9.831218344041231516e-02 2.052486113614849561e+00 1.081987536634807824e-02 1.455586012638691464e+05 1.026253808315837972e+02 1.018172137520500023e-02 2.435880934553693797e-02 7.113839870644676822e+00 1.781220755137522471e-04 4.714836912570685001e+01 1.394634422932370832e+01 3.328741623784430885e+02 1.626183581002713097e-01 2.117573988650950367e-03 3.267646951469465488e+00 7.904558235752914483e-03 1.523376581952879314e+04 1.684472878867264781e-03 1.092629031684228103e+05 1.150903826899490787e-08 1.990839101246609510e-03 1.228931041256252712e+02 1.830357856818361739e+01 2.882814766401874088e-06 4.138323626349700746e+00 1.966402800965048314e+01 3.496550181987344574e-01 7.698952452691404380e-02
2.047409567521186872e-04 6.006144207541817259e-06 1.170950984589521256e-07 6.138708343307517926e-07 3.860149830601379284e-01 3.826505298046745281e-03 6.264639774521984540e-03 2.517437239065457291e-04 1.609317712929134447e-01 2.399987051049254916e+00 3.978985218064262086e-01 1.364630070741684569e-02 2.261585751171699243e+01 2.137611164675109576e-04 1.189267526624027543e-01 7.148957316494514245e-04 5.081839368355397374e-02 3.313604780802420057e-03 5.923366799893268336e-02 6.604544286236091423e-04 4.057326642476401929e-02 8.028588031211983944e-01 3.458550430641328059e-03 1.143190535083412840e+00 1.129466756843802233e-03 2.170637032776344955e-01 5.741022923729608429e-01 9.334644867951314984e-01 1.582213083071375870e+00 6.444623000157222670e+00 2.015640409968100233e-03 2.577945187595258036e-01 2.680266730210091985e+00 2.361287101780092357e+01 2.950252095614303363e-03 3.290305405604429523e-02 3.244007269082990058e-02 1.563855613652017501e-02 2.552100728908684134e-03 3.108731226424437164e-05 2.451219886596371763e-04 2.104471229401884802e+00 3.007909126230586150e+00 4.808825757519720641e-03 9.085588439824782148e-02 4.177172707337173385e-01 1.187035572675325945e-01 8.634219520625165123e-02 6.511173270869970997e-01 5.975648990313726663e-07 1.270359398797371864e-01 1.556204465052831148e-03 5.858026655133604613e-08 8.830627087717299968e-04 3.069501864861381844e-05 5.702875298606775029e-02 3.109326552976198615e-02 9.075296821884130338e+01 7.366478080188756765e-03 2.430630223267280066e+00 4.104393175180814229e-02 2.148621419095562032e+03 1.151252933276999818e-01 1.656095922777357787e-01 1.736696142813774074e-02 1.849529048374061735e-01 7.229468074408121538e+03 9.618507891042763731e+02 9.360112037124454845e-03 1.319647966869087752e-01 8.712739042746331108e+01 2.095255286350266102e-02 1.447707742183350206e+02 4.562784472021001042e-02 1.249526163121088075e+03 7.262114514068496174e-02 2.113921015741216866e-03 2.510711929018644671e-03 2.294451909849578031e-01 3.547750191404536963e+03 7.315515618642007278e-02 9.581994166824255217e+02 1.046552533985706575e-06 7.175713086185528389e-02 1.340974890542155507e+01 1.306433664320193429e+03 1.246693887940695753e-06 2.285845893619898022e-03 7.705536470859517067e+03 7.253174350976208939e-02 1.281927743404448830e-02
3.415630042815659558e-04 1.382908167463774348e-05 9.049018517253369189e-07 1.495731774658864039e-07 1.680004409600917015e+00 3.583644055057295073e-03 6.229925377114899944e-03 3.451462015723250802e-05 9.913893062352324703e-02 1.245173611406744374e-01 4.293058201643314836e-02 2.447103696423405528e-02 6.913164750930209834e+01 3.895913940393941050e-06 2.262670776612314416e-01 6.758833532409249181e-03 5.958946307767391121e-02 7.426586476612738637e-03 3.559353742192463560e-02 1.474710232940133769e-04 8.958453309971242673e-02 1.560881494726417684e-01 6.441064132994989838e-03 4.505252944082682037e-02 4.291836143734404918e-01 3.452233918918760747e+00 9.262776851559858926e+01 1.901313776292760660e-01 4.922397407354974774e-01 1.442275252185414303e+00 4.647032342660268375e-04 2.963215876586485290e-02 8.715554781093380610e-02 7.826502268508469529e-01 1.027367109982944794e-03 1.355783237850611478e+01 9.090619931546364829e-02 1.429828652998426985e+00 1.765671150944281287e-03 2.471748540138290172e-04 1.465338343702389577e-04 1.051313948224934063e-02 2.032352248176158838e-01 1.269632463586338744e+00 1.315399842383516427e-01 7.222024680992470413e-01 2.036815365957129684e-02 1.234898218445043550e-02 9.377116342001096116e-02 2.021893653790840171e-06 1.103344259074702516e-02 5.938942924460065970e-02 8.013551626959211612e-09 1.481689121264227194e-01 3.018263157284180532e-05 6.724301367249703176e-01 5.980217883145185626e-02 1.288024739188149148e+01 8.760255748874914428e-01 7.808475639961085335e+01 1.882360861618444181e+00 2.600008650967312860e+03 1.467267038230508393e-02 5.993493017621501912e-02 1.308201595174247056e-01 1.562835820886957772e-01 4.730953976006127050e+04 2.926972496061811739e+02 7.414235787911994946e-02 4.181667603483971152e-03 2.771299195251327774e+02 4.774903052846476426e-01 5.592851898176152048e+01 1.332475408152511243e+01 8.555541619936636835e+02 2.976266450388800888e-02 2.936562822411367332e-02 8.176405219787047374e-03 1.241508893230293398e-02 2.420838963248744676e+03 4.055674598331817683e-03 1.507493454382946396e+01 8.918138737616298480e-09 4.480551320781109292e-01 1.043512563090021530e+02 3.490745811708508484e+01 5.440710125889536178e-05 5.326747880545991409e-02 6.661822346702917457e+03 1.287345924195683944e+00 2.626541339004511886e-04
