0.044542,0.0011125,0.0062875,0.0056298,0.1185,0.00025203,6.1285e-07,1.0068e-05,3.8712e-06,0.00044571,0.0024697,3.0131e-05,0.00020387,0.00021481,0.0051905,0.00029766,3.7925e-06,2.1117e-05,2.9051e-05,0.00043727,0.00040839,0.11219,0.099964,3.6123e-05,0.094239,0.0041836,0.001577,0.17145,1.0604e-09,1.526e-10,1.3723e-06,3.4125e-11,1.1883e-11,3.065e-07,1.0673e-07,0.00079955,0.0082167,0.0059122
0.048034,0.0012273,0.0075055,0.0064355,0.12527,0.00028197,7.0139e-07,1.3589e-05,4.6271e-06,0.00048174,0.0027296,3.4062e-05,0.00026159,0.00025632,0.0055813,0.00033541,4.3782e-06,2.762e-05,3.5932e-05,0.00047074,0.00046503,0.10999,0.099958,4.2469e-05,0.09246,0.0052915,0.0022486,0.16883,1.0769e-09,1.6602e-10,1.4702e-06,3.8223e-11,1.5193e-11,3.3805e-07,1.3437e-07,0.00079948,0.0097119,0.0062497
0.051113,0.0013355,0.0087283,0.0072108,0.13118,0.00031074,7.9035e-07,1.7751e-05,5.416e-06,0.00051608,0.0029738,3.794e-05,0.00032558,0.00029936,0.0059467,0.0003718,4.9698e-06,3.5013e-05,4.3413e-05,0.00050216,0.00052135,0.10781,0.099951,4.8747e-05,0.090456,0.0064667,0.0030768,0.16625,1.0936e-09,1.7938e-10,1.5642e-06,4.2144e-11,1.8937e-11,3.6704e-07,1.6493e-07,0.00079941,0.011282,0.0065444
0.053798,0.0014367,0.0099344,0.0079475,0.1363,0.00033824,8.7915e-07,2.2544e-05,6.2323e-06,0.0005488,0.0032021,4.1743e-05,0.00039506,0.00034353,0.0062881,0.00040657,5.5619e-06,4.3232e-05,5.1431e-05,0.00053163,0.00057654,0.10568,0.099945,5.4857e-05,0.088257,0.0076769,0.0040662,0.16371,1.1106e-09,1.9269e-10,1.6546e-06,4.588e-11,2.3096e-11,3.9347e-07,1.9807e-07,0.00079934,0.012915,0.0067993
0.056116,0.0015308,0.011106,0.00864,0.14069,0.00036443,9.6729e-07,2.7941e-05,7.0716e-06,0.00058003,0.0034146,4.5453e-05,0.00046915,0.00038844,0.0066071,0.00043956,6.1498e-06,5.2196e-05,5.9924e-05,0.00055929,0.00062994,0.10362,0.099939,6.0726e-05,0.085893,0.0088904,0.0052163,0.16121,1.1278e-09,2.0601e-10,1.7418e-06,4.9426e-11,2.7647e-11,4.1741e-07,2.3348e-07,0.00079926,0.014603,0.0070177
0.058096,0.0016175,0.012229,0.0092843,0.14441,0.0003893,1.0544e-06,3.3903e-05,7.9302e-06,0.00060986,0.0036121,4.9058e-05,0.00054696,0.00043378,0.0069054,0.00047071,6.7293e-06,6.1815e-05,6.8824e-05,0.00058527,0.00068103,0.10165,0.099934,6.63e-05,0.083399,0.010078,0.0065223,0.15875,1.1453e-09,2.1934e-10,1.8262e-06,5.2789e-11,3.2564e-11,4.3899e-07,2.708e-07,0.00079919,0.016337,0.0072032
0.05977,0.0016969,0.013293,0.0098784,0.14755,0.00041291,1.14e-06,4.038e-05,8.8046e-06,0.00063842,0.0037955,5.2546e-05,0.00062763,0.00047925,0.0071847,0.0005,7.2971e-06,7.1992e-05,7.8064e-05,0.00060971,0.00072945,0.099793,0.099928,7.1543e-05,0.08081,0.011215,0.0079754,0.15632,1.1631e-09,2.3271e-10,1.9079e-06,5.5977e-11,3.7823e-11,4.5839e-07,3.0973e-07,0.00079911,0.018108,0.0073589
0.061168,0.001769,0.01429,0.010421,0.15015,0.00043532,1.224e-06,4.7315e-05,9.6919e-06,0.00066582,0.0039657,5.5908e-05,0.00071031,0.00052461,0.0074468,0.00052748,7.8502e-06,8.2628e-05,8.7578e-05,0.00063276,0.00077493,0.098052,0.099924,7.6436e-05,0.078157,0.01228,0.0095633,0.15393,1.1812e-09,2.4613e-10,1.9871e-06,5.9001e-11,4.3398e-11,4.7577e-07,3.4995e-07,0.00079904,0.019909,0.0074881
0.062322,0.001834,0.015214,0.010914,0.15228,0.00045662,1.306e-06,5.4646e-05,1.0589e-05,0.00069217,0.004124,5.914e-05,0.00079422,0.00056964,0.0076933,0.00055324,8.3864e-06,9.3624e-05,9.7302e-05,0.00065456,0.0008173,0.096435,0.099919,8.0971e-05,0.075472,0.013256,0.011272,0.15158,1.1995e-09,2.5963e-10,2.064e-06,6.1874e-11,4.9266e-11,4.9131e-07,3.912e-07,0.00079896,0.021734,0.0075939
0.06326,0.0018921,0.016063,0.011356,0.15399,0.0004769,1.386e-06,6.2309e-05,1.1494e-05,0.00071758,0.0042716,6.2238e-05,0.00087867,0.00061415,0.0079258,0.00057738,8.9038e-06,0.00010489,0.00010717,0.00067523,0.00085648,0.094946,0.099915,8.515e-05,0.072784,0.014133,0.013084,0.14926,1.2181e-09,2.7321e-10,2.1388e-06,6.4609e-11,5.5406e-11,5.0518e-07,4.3323e-07,0.00079888,0.023578,0.0076789
0.064009,0.0019436,0.016835,0.011751,0.15535,0.00049625,1.4637e-06,7.0241e-05,1.2404e-05,0.00074214,0.0044094,6.52e-05,0.00096301,0.00065799,0.0081459,0.00060002,9.4014e-06,0.00011633,0.00011714,0.00069489,0.00089245,0.093584,0.099911,8.8982e-05,0.070116,0.014902,0.014982,0.14698,1.237e-09,2.8688e-10,2.2115e-06,6.7217e-11,6.1797e-11,5.1755e-07,4.7582e-07,0.00079881,0.025435,0.0077459
0.064594,0.0019887,0.017532,0.012101,0.15639,0.00051478,1.5391e-06,7.838e-05,1.3316e-05,0.00076594,0.0045388,6.8028e-05,0.0010467,0.00070103,0.0083549,0.00062129,9.8783e-06,0.00012786,0.00012714,0.00071367,0.00092524,0.092347,0.099908,9.248e-05,0.06749,0.015561,0.016949,0.14473,1.2563e-09,3.0066e-10,2.2823e-06,6.9713e-11,6.8422e-11,5.2856e-07,5.1878e-07,0.00079873,0.027302,0.0077971
0.065037,0.0020279,0.018156,0.012407,0.15716,0.00053258,1.6122e-06,8.6669e-05,1.4229e-05,0.00078907,0.0046606,7.0722e-05,0.0011293,0.00074317,0.008554,0.00064134,1.0334e-05,0.00013942,0.00013713,0.00073165,0.00095492,0.091232,0.099904,9.5662e-05,0.064924,0.01611,0.018966,0.14252,1.2758e-09,3.1456e-10,2.3513e-06,7.2106e-11,7.5266e-11,5.3836e-07,5.6195e-07,0.00079865,0.029174,0.0078348
0.06536,0.0020614,0.018708,0.012674,0.15769,0.00054974,1.683e-06,9.5053e-05,1.514e-05,0.0008116,0.0047758,7.3286e-05,0.0012105,0.00078431,0.0087444,0.00066028,1.0769e-05,0.00015095,0.00014708,0.00074894,0.00098161,0.090233,0.099901,9.8547e-05,0.062432,0.016551,0.021018,0.14034,1.2956e-09,3.2858e-10,2.4186e-06,7.4409e-11,8.2314e-11,5.4706e-07,6.0518e-07,0.00079857,0.031049,0.0078608
0.06558,0.0020898,0.019194,0.012904,0.15802,0.00056634,1.7515e-06,0.00010348,1.6047e-05,0.00083361,0.0048853,7.5726e-05,0.0012898,0.00082441,0.0089272,0.00067826,1.1184e-05,0.00016238,0.00015693,0.00076561,0.0010054,0.089344,0.099899,0.00010115,0.060025,0.016889,0.023086,0.1382,1.3157e-09,3.4272e-10,2.4841e-06,7.663e-11,8.9555e-11,5.5478e-07,6.4835e-07,0.0007985,0.032924,0.0078768
0.065712,0.0021133,0.019616,0.0131,0.15819,0.00058246,1.8177e-06,0.00011192,1.695e-05,0.00085515,0.0049898,7.8046e-05,0.0013671,0.00086341,0.0091032,0.00069538,1.1579e-05,0.00017367,0.00016667,0.00078176,0.0010266,0.088557,0.099896,0.00010351,0.057713,0.017131,0.025156,0.13609,1.3361e-09,3.57e-10,2.5481e-06,7.8778e-11,9.6977e-11,5.6161e-07,6.9136e-07,0.00079842,0.034796,0.0078844
0.065772,0.0021326,0.01998,0.013265,0.15821,0.00059816,1.8817e-06,0.00012032,1.7845e-05,0.00087627,0.00509,8.0252e-05,0.0014422,0.0009013,0.0092733,0.00071177,1.1955e-05,0.00018478,0.00017627,0.00079743,0.0010452,0.087867,0.099894,0.00010562,0.0555,0.017285,0.027215,0.13401,1.3568e-09,3.7142e-10,2.6105e-06,8.0862e-11,1.0457e-10,5.6766e-07,7.3411e-07,0.00079834,0.036664,0.0078849
0.065771,0.0021479,0.02029,0.013403,0.15812,0.0006135,1.9437e-06,0.00012865,1.8731e-05,0.00089704,0.0051866,8.2353e-05,0.001515,0.00093805,0.0094383,0.00072752,1.2313e-05,0.00019568,0.0001857,0.00081271,0.0010615,0.087264,0.099892,0.00010752,0.053392,0.017359,0.029249,0.13196,1.3779e-09,3.8598e-10,2.6714e-06,8.2889e-11,1.1233e-10,5.73e-07,7.7655e-07,0.00079826,0.038525,0.0078796
0.065719,0.0021598,0.020551,0.013515,0.15792,0.00062854,2.0037e-06,0.00013688,1.9609e-05,0.00091749,0.00528,8.4354e-05,0.0015853,0.00097368,0.0095987,0.00074272,1.2655e-05,0.00020635,0.00019495,0.00082763,0.0010756,0.086742,0.099891,0.00010921,0.051389,0.017362,0.031249,0.12994,1.3993e-09,4.007e-10,2.7309e-06,8.4865e-11,1.2025e-10,5.7769e-07,8.186e-07,0.00079818,0.04038,0.0078693
0.065627,0.0021685,0.020767,0.013605,0.15765,0.00064332,2.0619e-06,0.000145,2.0475e-05,0.00093765,0.0053708,8.6263e-05,0.0016533,0.0010082,0.0097552,0.00075745,1.2981e-05,0.00021678,0.000204,0.00084224,0.0010877,0.086293,0.099889,0.00011073,0.049494,0.017301,0.033205,0.12796,1.421e-09,4.1557e-10,2.789e-06,8.6796e-11,1.2833e-10,5.8181e-07,8.602e-07,0.0007981,0.042225,0.0078551
0.065503,0.0021745,0.020944,0.013674,0.15731,0.00065789,2.1184e-06,0.00015298,2.133e-05,0.00095757,0.0054592,8.8088e-05,0.0017187,0.0010416,0.0099084,0.00077179,1.3293e-05,0.00022694,0.00021285,0.0008566,0.001098,0.08591,0.099888,0.00011208,0.047705,0.017187,0.035109,0.126,1.4431e-09,4.306e-10,2.8457e-06,8.8687e-11,1.3655e-10,5.854e-07,9.0134e-07,0.00079803,0.044062,0.0078378
0.065352,0.0021781,0.021084,0.013727,0.15693,0.00067227,2.1734e-06,0.0001608,2.2173e-05,0.00097728,0.0055457,8.9836e-05,0.0017818,0.0010739,0.010059,0.0007858,1.3592e-05,0.00023684,0.0002215,0.00087073,0.0011067,0.085586,0.099887,0.00011328,0.04602,0.017026,0.036955,0.12407,1.4655e-09,4.4579e-10,2.9011e-06,9.0543e-11,1.4492e-10,5.8852e-07,9.4195e-07,0.00079795,0.045889,0.0078179
0.065181,0.0021797,0.021192,0.013764,0.1565,0.0006865,2.2269e-06,0.00016847,2.3002e-05,0.00099679,0.0056306,9.1515e-05,0.0018426,0.0011052,0.010206,0.00079954,1.388e-05,0.00024647,0.00022993,0.00088467,0.0011139,0.085315,0.099886,0.00011434,0.044437,0.016826,0.038737,0.12218,1.4883e-09,4.6115e-10,2.9553e-06,9.2368e-11,1.5343e-10,5.912e-07,9.8203e-07,0.00079787,0.047705,0.0077962
0.064996,0.0021795,0.021272,0.013787,0.15605,0.00070061,2.2791e-06,0.00017596,2.3819e-05,0.0010161,0.0057142,9.3131e-05,0.001901,0.0011355,0.010352,0.00081305,1.4157e-05,0.00025583,0.00023816,0.00089845,0.0011198,0.08509,0.099885,0.00011527,0.042953,0.016596,0.040452,0.12031,1.5114e-09,4.7668e-10,3.0081e-06,9.4165e-11,1.6208e-10,5.935e-07,1.0215e-06,0.00079779,0.04951,0.0077731
0.0648,0.0021779,0.021328,0.013799,0.15558,0.00071461,2.3301e-06,0.00018328,2.4623e-05,0.0010353,0.0057966,9.4692e-05,0.0019573,0.0011649,0.010495,0.00082637,1.4425e-05,0.00026492,0.00024618,0.00091209,0.0011246,0.084907,0.099884,0.0001161,0.041564,0.01634,0.042097,0.11847,1.5348e-09,4.9238e-10,3.0598e-06,9.5939e-11,1.7087e-10,5.9543e-07,1.0605e-06,0.00079771,0.051304,0.0077491
0.064597,0.0021751,0.021363,0.013801,0.1551,0.00072852,2.38e-06,0.00019042,2.5413e-05,0.0010544,0.005878,9.6202e-05,0.0020114,0.0011933,0.010637,0.00083954,1.4685e-05,0.00027375,0.00025399,0.00092561,0.0011283,0.08476,0.099883,0.00011681,0.040266,0.016064,0.043669,0.11666,1.5587e-09,5.0827e-10,3.1103e-06,9.7691e-11,1.7979e-10,5.9704e-07,1.0988e-06,0.00079763,0.053087,0.0077245
0.06439,0.0021713,0.021379,0.013795,0.15461,0.00074236,2.429e-06,0.00019738,2.6189e-05,0.0010734,0.0059586,9.7669e-05,0.0020636,0.0012209,0.010777,0.00085259,1.4938e-05,0.00028233,0.00026161,0.00093904,0.0011311,0.084643,0.099883,0.00011744,0.039056,0.015775,0.045169,0.11488,1.5829e-09,5.2433e-10,3.1596e-06,9.9425e-11,1.8885e-10,5.9835e-07,1.1365e-06,0.00079755,0.054858,0.0076996
0.064181,0.0021667,0.021379,0.013782,0.15412,0.00075614,2.4771e-06,0.00020417,2.6953e-05,0.0010922,0.0060385,9.9097e-05,0.0021138,0.0012477,0.010917,0.00086555,1.5185e-05,0.00029067,0.00026903,0.00095238,0.0011331,0.084554,0.099882,0.00011797,0.037929,0.015476,0.046595,0.11312,1.6074e-09,5.4058e-10,3.2078e-06,1.0114e-10,1.9805e-10,5.9939e-07,1.1737e-06,0.00079748,0.056619,0.0076747
0.063973,0.0021615,0.021366,0.013763,0.15363,0.00076987,2.5245e-06,0.00021079,2.7703e-05,0.001111,0.0061179,0.00010049,0.0021623,0.0012737,0.011055,0.00087843,1.5426e-05,0.00029878,0.00027627,0.00096566,0.0011344,0.084487,0.099882,0.00011843,0.03688,0.015172,0.047948,0.11139,1.6324e-09,5.5703e-10,3.2549e-06,1.0285e-10,2.0738e-10,6.0017e-07,1.2102e-06,0.0007974,0.058367,0.0076501
0.063768,0.0021559,0.021342,0.013739,0.15315,0.00078355,2.5713e-06,0.00021724,2.8441e-05,0.0011297,0.0061967,0.00010186,0.0022092,0.001299,0.011192,0.00089125,1.5663e-05,0.00030666,0.00028334,0.00097888,0.0011352,0.08444,0.099881,0.00011882,0.035906,0.014865,0.049229,0.10969,1.6577e-09,5.7366e-10,3.3009e-06,1.0454e-10,2.1684e-10,6.0072e-07,1.2461e-06,0.00079732,0.060105,0.0076257
0.063566,0.0021499,0.021309,0.013711,0.15268,0.0007972,2.6175e-06,0.00022353,2.9166e-05,0.0011483,0.0062752,0.0001032,0.0022545,0.0013236,0.011329,0.00090402,1.5896e-05,0.00031434,0.00029024,0.00099205,0.0011355,0.084408,0.099881,0.00011914,0.035002,0.014559,0.050439,0.10801,1.6835e-09,5.9049e-10,3.3459e-06,1.0622e-10,2.2644e-10,6.0105e-07,1.2813e-06,0.00079724,0.061832,0.0076019
0.063369,0.0021437,0.021269,0.013681,0.15223,0.00081082,2.6632e-06,0.00022966,2.9879e-05,0.0011669,0.0063533,0.00010452,0.0022983,0.0013476,0.011464,0.00091676,1.6126e-05,0.00032182,0.00029698,0.0010052,0.0011353,0.084391,0.099881,0.00011939,0.034164,0.014256,0.05158,0.10636,1.7096e-09,6.0752e-10,3.3898e-06,1.0789e-10,2.3618e-10,6.0119e-07,1.316e-06,0.00079716,0.063547,0.0075787
0.063177,0.0021374,0.021223,0.013648,0.15179,0.00082441,2.7084e-06,0.00023565,3.0581e-05,0.0011854,0.0064312,0.00010582,0.0023408,0.001371,0.011599,0.00092948,1.6354e-05,0.00032912,0.00030357,0.0010183,0.0011348,0.084384,0.09988,0.0001196,0.033389,0.013958,0.052653,0.10474,1.7362e-09,6.2476e-10,3.4328e-06,1.0956e-10,2.4605e-10,6.0114e-07,1.3501e-06,0.00079708,0.065253,0.0075563
0.062992,0.0021311,0.021172,0.013613,0.15136,0.00083798,2.7533e-06,0.0002415,3.1272e-05,0.0012038,0.0065088,0.0001071,0.0023821,0.0013939,0.011734,0.00094218,1.6579e-05,0.00033624,0.00031002,0.0010314,0.0011341,0.084386,0.09988,0.00011975,0.032671,0.013667,0.053662,0.10314,1.7631e-09,6.4221e-10,3.4747e-06,1.1122e-10,2.5606e-10,6.0092e-07,1.3835e-06,0.00079701,0.066947,0.0075345
0.062813,0.0021248,0.021117,0.013578,0.15094,0.00085152,2.7979e-06,0.00024722,3.1952e-05,0.0012222,0.0065861,0.00010837,0.0024223,0.0014163,0.011868,0.00095487,1.6802e-05,0.0003432,0.00031634,0.0010444,0.001133,0.084394,0.09988,0.00011985,0.032008,0.013384,0.054608,0.10156,1.7905e-09,6.5986e-10,3.5158e-06,1.1287e-10,2.662e-10,6.0055e-07,1.4164e-06,0.00079693,0.068632,0.0075136
0.062641,0.0021187,0.021061,0.013542,0.15055,0.00086503,2.8423e-06,0.00025281,3.2622e-05,0.0012405,0.0066633,0.00010964,0.0024614,0.0014382,0.012002,0.00096755,1.7024e-05,0.00035001,0.00032254,0.0010574,0.0011319,0.084408,0.09988,0.00011992,0.031397,0.01311,0.055494,0.10001,1.8183e-09,6.7774e-10,3.5559e-06,1.1452e-10,2.7649e-10,6.0002e-07,1.4486e-06,0.00079685,0.070306,0.0074934
0.062476,0.0021126,0.021002,0.013505,0.15017,0.00087853,2.8864e-06,0.00025829,3.3283e-05,0.0012588,0.0067402,0.00011089,0.0024996,0.0014597,0.012135,0.00098022,1.7245e-05,0.00035668,0.00032863,0.0010704,0.0011305,0.084426,0.09988,0.00011994,0.030833,0.012845,0.056322,0.09848,1.8465e-09,6.9583e-10,3.5951e-06,1.1617e-10,2.8692e-10,5.9937e-07,1.4803e-06,0.00079677,0.071971,0.0074741
0.062318,0.0021067,0.020943,0.013469,0.1498,0.000892,2.9303e-06,0.00026365,3.3935e-05,0.001277,0.006817,0.00011214,0.0025369,0.0014808,0.012268,0.00099289,1.7465e-05,0.00036323,0.00033461,0.0010834,0.0011291,0.084446,0.09988,0.00011992,0.030313,0.012591,0.057095,0.096975,1.8752e-09,7.1414e-10,3.6334e-06,1.1782e-10,2.9749e-10,5.9858e-07,1.5113e-06,0.00079669,0.073626,0.0074557
0.062167,0.002101,0.020884,0.013433,0.14946,0.00090545,2.9741e-06,0.00026892,3.4578e-05,0.0012952,0.0068935,0.00011338,0.0025735,0.0015016,0.0124,0.0010056,1.7685e-05,0.00036966,0.00034049,0.0010964,0.0011276,0.084467,0.09988,0.00011988,0.029835,0.012348,0.057816,0.095492,1.9043e-09,7.3269e-10,3.6708e-06,1.1947e-10,3.082e-10,5.9767e-07,1.5419e-06,0.00079661,0.075272,0.007438
0.062023,0.0020956,0.020825,0.013397,0.14913,0.00091888,3.0178e-06,0.0002741,3.5213e-05,0.0013134,0.0069699,0.00011461,0.0026093,0.001522,0.012532,0.0010182,1.7904e-05,0.00037598,0.00034628,0.0011094,0.0011261,0.084489,0.09988,0.00011979,0.029396,0.012116,0.058488,0.094033,1.9339e-09,7.5146e-10,3.7074e-06,1.2112e-10,3.1906e-10,5.9666e-07,1.5718e-06,0.00079653,0.076908,0.0074211
0.061885,0.0020903,0.020766,0.013362,0.14881,0.00093228,3.0613e-06,0.00027919,3.5841e-05,0.0013315,0.0070461,0.00011584,0.0026445,0.0015422,0.012664,0.0010309,1.8123e-05,0.0003822,0.00035199,0.0011223,0.0011245,0.084511,0.09988,0.00011968,0.028993,0.011894,0.059112,0.092596,1.9639e-09,7.7047e-10,3.7432e-06,1.2277e-10,3.3007e-10,5.9554e-07,1.6012e-06,0.00079646,0.078536,0.007405
0.061754,0.0020853,0.020709,0.013328,0.14851,0.00094566,3.1048e-06,0.0002842,3.6462e-05,0.0013495,0.0071221,0.00011707,0.0026791,0.001562,0.012795,0.0010435,1.8342e-05,0.00038833,0.00035762,0.0011353,0.001123,0.084532,0.09988,0.00011955,0.028624,0.011683,0.059693,0.09118,1.9944e-09,7.8972e-10,3.7781e-06,1.2442e-10,3.4122e-10,5.9433e-07,1.63e-06,0.00079638,0.080155,0.0073896
0.06163,0.0020806,0.020653,0.013295,0.14822,0.00095901,3.1482e-06,0.00028914,3.7077e-05,0.0013675,0.0071979,0.0001183,0.0027132,0.0015817,0.012926,0.0010562,1.8561e-05,0.00039437,0.00036318,0.0011482,0.0011215,0.084552,0.099881,0.00011939,0.028286,0.011483,0.060231,0.089787,2.0254e-09,8.0921e-10,3.8123e-06,1.2607e-10,3.5253e-10,5.9303e-07,1.6582e-06,0.0007963,0.081766,0.0073749
0.061511,0.002076,0.020598,0.013263,0.14794,0.00097233,3.1915e-06,0.00029401,3.7685e-05,0.0013855,0.0072736,0.00011952,0.0027468,0.001601,0.013056,0.0010688,1.878e-05,0.00040035,0.00036868,0.0011611,0.0011199,0.08457,0.099881,0.0001192,0.027977,0.011294,0.060729,0.088414,2.0568e-09,8.2895e-10,3.8457e-06,1.2773e-10,3.6399e-10,5.9164e-07,1.686e-06,0.00079622,0.083369,0.0073609
0.061397,0.0020717,0.020545,0.013232,0.14768,0.00098563,3.2348e-06,0.00029882,3.8288e-05,0.0014034,0.0073489,0.00012074,0.00278,0.0016202,0.013186,0.0010814,1.9e-05,0.00040625,0.00037412,0.001174,0.0011185,0.084587,0.099881,0.00011899,0.027695,0.011114,0.06119,0.087063,2.0888e-09,8.4894e-10,3.8783e-06,1.2939e-10,3.756e-10,5.9018e-07,1.7132e-06,0.00079614,0.084963,0.0073476
0.061289,0.0020677,0.020493,0.013202,0.14743,0.00099889,3.278e-06,0.00030357,3.8886e-05,0.0014213,0.0074241,0.00012196,0.0028128,0.0016392,0.013316,0.0010941,1.9219e-05,0.00041209,0.0003795,0.0011869,0.001117,0.084601,0.099881,0.00011877,0.027439,0.010945,0.061617,0.085732,2.1212e-09,8.6919e-10,3.9102e-06,1.3106e-10,3.8737e-10,5.8865e-07,1.7399e-06,0.00079606,0.08655,0.0073348
0.061186,0.0020638,0.020443,0.013174,0.14719,0.0010121,3.3212e-06,0.00030828,3.9478e-05,0.0014391,0.0074991,0.00012318,0.0028452,0.001658,0.013445,0.0011067,1.9439e-05,0.00041788,0.00038483,0.0011997,0.0011157,0.084613,0.099881,0.00011852,0.027205,0.010785,0.06201,0.084422,2.1541e-09,8.897e-10,3.9414e-06,1.3273e-10,3.993e-10,5.8706e-07,1.766e-06,0.00079599,0.088128,0.0073225
0.061087,0.0020602,0.020396,0.013146,0.14696,0.0010253,3.3644e-06,0.00031293,4.0066e-05,0.0014569,0.0075737,0.0001244,0.0028774,0.0016766,0.013574,0.0011193,1.9658e-05,0.00042361,0.00039012,0.0012126,0.0011143,0.084623,0.099882,0.00011826,0.026994,0.010634,0.062372,0.083132,2.1876e-09,9.1048e-10,3.9719e-06,1.3441e-10,4.1139e-10,5.854e-07,1.7917e-06,0.00079591,0.0897,0.0073108
